	ID	4.3	5.4	5.5	6.4	6.5	16.4	18.2	18.3	25.4	26.4	26.5	29.2	29.3	29.4	29.5	BC1.1	BC1.2	MC1.1	MC1.2	MC1.3	MC3.1	MC3.2	MC3.3	PC1.1	PC1.2	PC1.3	PC2.1	PC2.2	PC2.3	PC3.1	PC3.2	PC3.3
195	1000150-85-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	103691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196	1000267-15-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11845.0	0.0	0.0	0.0	0.0
197	98-55-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	1077881.0	0.0	733602.0	1121795.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365522.0	0.0	0.0	645768.0	0.0
198	3268-49-3	702076.0	1225456.0	1095902.0	1008039.0	754773.0	0.0	589273.0	1279740.0	0.0	0.0	0	0.0	0.0	1214523.0	952513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
199	1000120-80-7	0.0	0.0	307781.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	4461-33-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8309.0	0.0	0.0	0.0	0.0	0.0
201	74720-38-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
202	1000315-10-3	0.0	2475212.0	2008110.0	7711782.5	5350337.0	0.0	1462576.0	3557849.0	0.0	0.0	0	0.0	0.0	0.0	157892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203	211192-72-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	179708.0	0.0	0.0	946419.0	860308.0	1075239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	455362.0	0.0
204	3913-81-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399231.0	0.0	0.0	0.0	0.0	0.0	0.0	784541.0	311756.0
205	4406-72-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	58216.0	0.0	0.0	0.0	200072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
206	14371-10-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487956.0	483942.0	0.0	0.0	0.0	0.0	0.0	0.0	36749.0	0.0	136503.0	0.0	1148928.0	477641.0
207	1000320-12-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
208	6159-05-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99074.0	0.0	0.0	0.0	61442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
209	105-37-3	0.0	0.0	0.0	0.0	0.0	0.0	363414.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210	6175-49-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262358.0	393288.0	201924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211	1002-84-2	704710.0	850652.0	535649.0	0.0	0.0	0.0	0.0	934821.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
212	1000300-78-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22847.0	0.0	0.0	0.0	0.0	0.0
213	1010298-32-7	0.0	0.0	662405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
214	14803-30-6	0.0	0.0	0.0	0.0	0.0	596300.0	0.0	0.0	521154.0	885510.0	0	0.0	0.0	0.0	0.0	200002.3333	292436.0	194022.0	328339.0	372198.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215	1000315-09-4	0.0	0.0	0.0	0.0	0.0	128079.0	0.0	0.0	0.0	0.0	0	0.0	0.0	250223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
216	4847-62-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51740.0	0.0	0.0	0.0	0.0	0.0	0.0
217	339589-41-2	0.0	0.0	0.0	0.0	0.0	287832.0	273384.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47936.0	210039.0	0.0	91706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
218	36127-90-9	0.0	0.0	0.0	159287.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
219	170275-49-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55523.0	0.0	0.0
220	7040-52-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39240.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154737.0
221	16982-00-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390900.0
222	142076-46-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234591.0	0.0
223	1000493-87-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	485676.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
224	2213-23-2	480908.0	753130.0	596139.0	506954.0	466557.0	697044.0	457363.0	343991.0	0.0	0.0	0	0.0	0.0	709756.0	938449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
225	1000309-09-3	3411865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
226	109746-14-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	106233.0	0.0	234431.0	127073.5	232757.0	0.0	105450.0	0.0	401869.0	0.0	0.0	158179.0	0.0	20679.0	70346.0	183978.0	61186.0
227	143-07-7	2652535.0	9247716.0	4873116.0	1563934.0	2203492.0	0.0	0.0	3171141.0	0.0	0.0	0	0.0	0.0	848046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
228	25605-09-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	249961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109180.0	110913.0	10522.0	0.0	93030.0	0.0	0.0	0.0
229	97-93-8	316159.0	419460.0	310673.0	0.0	357311.0	0.0	0.0	258436.0	0.0	0.0	0	0.0	0.0	0.0	259553.0	0.0	0.0	0.0	0.0	176268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57752.0	0.0
230	136860-48-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84308.0	0.0	0.0
231	60432-69-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222803.0	0.0	0.0	0.0	0.0	139557.5	0.0	242422.0	0.0	373314.0	497342.0	145902.0
232	10396-80-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221368.0	0.0	0	339134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125929.0	0.0	0.0
233	7397-46-8	0.0	0.0	0.0	288737.0	0.0	116395.0	202933.5	0.0	0.0	0.0	0	0.0	0.0	402900.0	333260.5	0.0	53159.0	0.0	0.0	0.0	61733.0	18314.0	49147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234	590-86-3	2020599.0	2461204.0	2099237.0	0.0	0.0	919005.0	1882039.0	0.0	0.0	0.0	0	0.0	0.0	1378800.0	1083789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
235	142076-47-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	276302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236	1632-70-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	617486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	453207.0	0.0	0.0	0.0	0.0	0.0
237	1000159-70-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96415.0	0.0	101865.0	0.0	0.0	0.0	0.0	110655.0	0.0	128605.0	0.0	0.0	0.0
238	6163-81-1	0.0	0.0	0.0	0.0	0.0	185265.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239	52714-52-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	104637.0	0.0	0.0	0.0	181316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
240	1000112-62-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104581.0	0.0
241	1000153-92-5	0.0	0.0	0.0	0.0	0.0	653007.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
242	1000481-48-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	53718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243	10468-64-1	3170693.0	1831133.0	3639000.0	3145312.0	3039249.0	3352399.0	3123543.0	3409380.0	3390124.0	1834692.5	2667126	3451479.0	3413394.0	2851090.0	2632115.0	0.0	0.0	0.0	0.0	0.0	0.0	110776.0	63178.0	0.0	0.0	0.0	265937.0	0.0	414431.0	0.0	0.0	0.0
244	1000273-17-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196686.0	0.0	0.0
245	61142-28-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1079357.0
246	1000510-58-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
247	54446-78-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187677.0	354927.0	0.0	0.0	0.0
248	64780-31-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
249	41597-47-1	0.0	0.0	187801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
250	74646-06-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	497896.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251	1138-52-9	1907147.0	2400023.0	2872590.0	2792095.0	4009651.0	2247857.0	2859005.0	2891222.0	0.0	0.0	0	0.0	0.0	2815537.0	2488069.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252	74792-79-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23705.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253	1333142-61-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94165.0	0.0	0.0	2088517.0	107725.0	0.0	0.0	0.0	0.0	2163738.0
254	693-54-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243343.0	302864.0	219545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255	74663-81-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98188.0	133422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
256	110-38-3	25611546.0	46090212.0	48990329.0	53660245.0	47039499.0	1152331.0	21899955.0	31953605.0	1381610.0	4558304.0	3585693	5395572.0	4739636.0	4900886.0	4863689.0	0.0	0.0	124226.0	182082.0	182902.0	0.0	0.0	0.0	0.0	98956.0	174618.0	0.0	0.0	0.0	0.0	0.0	22214.0
257	97-94-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	158054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
258	1000337-27-5	0.0	0.0	0.0	0.0	0.0	299608.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
259	122-56-5	0.0	0.0	0.0	0.0	181353.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260	1000432-95-1	684622.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
261	57633-63-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108627.0	146199.0	159572.0	0.0	0.0	0.0	0.0	44467.0	83535.0
262	69697-65-0	0.0	195136.0	0.0	0.0	0.0	0.0	0.0	0.0	142098.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
263	541-02-6	379408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264	57295-30-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265	1000300-39-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26663.0	0.0	0.0
266	53044-12-5	0.0	0.0	0.0	0.0	0.0	841143.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267	56-23-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268	3658-48-8	1236609.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359994.0	0.0	0.0	52527.0	0.0	79294.0	99410.5	0.0	0.0	65432.0	109300.0	0.0	0.0	103058.0
269	5301-65-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11598.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270	7783-61-1	0.0	224177.0	437825.0	0.0	0.0	217530.0	0.0	300453.0	926953.0	578759.0	1166045	1444062.0	763736.0	0.0	0.0	831757.0	867120.0	0.0	1228823.0	1019675.0	993527.0	0.0	0.0	434582.0	0.0	0.0	867237.0	0.0	0.0	0.0	0.0	0.0
271	1000298-27-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272	25594-37-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	302429.0	0.0	251780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273	1000294-64-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6067.0	0.0	0.0	0.0	0.0
274	636-72-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338821.0	342203.0	312495.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
275	24371-99-1	0.0	209864.0	0.0	197418.0	213373.0	130189.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276	91186-38-8	0.0	0.0	0.0	483016.0	327461.0	0.0	231546.0	642733.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
277	6486-05-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11946.0	0.0	0.0	0.0	0.0	0.0
278	159395-79-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42772.0	0.0
279	1000305-61-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	111353.0	0.0	0.0	65713.0	0.0	17377.0	0.0	18941.0	0.0	0.0	70595.5	899030.5	0.0	48030.0	162056.5	0.0
280	1000288-06-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	104525.0	134802.0	119939.0	0.0	0.0	0.0	65159.0	132933.5	0.0	0.0	0.0	0.0	47655.0	0.0	0.0	0.0	0.0
281	1120-21-4	4865041.0	5366524.0	5531920.0	5423188.0	5571034.0	4836735.0	4647454.0	4448179.0	2210414.0	3708631.0	3098582	4260649.0	4369635.0	5257905.0	5194494.0	4893098.0	4900466.0	4380753.0	4650257.0	4766001.0	4187514.0	4450380.0	4337219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282	2370-14-1	0.0	0.0	0.0	0.0	0.0	97524.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283	61142-73-2	0.0	308249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	67560.66667	0.0	0.0	0.0	0.0	0.0	0.0	22528.0	11481.0	23093.0	0.0	0.0	0.0	0.0	199628.0	0.0
284	1000336-32-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47955.0	0.0	0.0
285	51583-70-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
286	1000221-84-4	0.0	0.0	0.0	0.0	0.0	0.0	484114.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287	94-59-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	535353.0	687488.0	579522.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288	1000154-71-4	0.0	0.0	0.0	0.0	0.0	0.0	197923.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289	2248-50-2	0.0	4294338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290	676-97-1	0.0	0.0	0.0	0.0	0.0	0.0	162659.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291	15764-16-6	835793.0	0.0	0.0	871005.0	1149980.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	785410.0	1007987.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292	74752-99-1	0.0	360888.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54943.0	0.0	0.0	0.0	65304.0
293	1000261-52-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18945.0	0.0	0.0	0.0	0.0	0.0	0.0
